Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_Difference,Power,Strain,Target
2.0,-0.0742535566419506,0.01470588235294087,0.07971446737773534,0.8235294117646704,0.007946643629159676,0.061860513357700354,0
0.0,-0.6258481393897412,1.5661764705882357,-0.45706365119655384,0.9411764705881901,1.5208385371342155,-0.535704772263373,0
0.0,-0.8459287626533337,0.36764705882352955,0.40307371451063184,-1.1764705882352626,0.07366773559957532,0.2968069157439991,1
0.0,0.1516366781579851,-0.2573529411764707,-0.48519673173804073,0.9411764705881901,-0.2839852125294328,-0.4768719525243244,0
0.0,1.0977331787025546,-0.7426470588235299,0.283631329432501,-0.47058823529411176,-0.6266323931005795,0.39577527102221555,0
0.0,0.44149712582561085,-0.16176470588235323,-0.31632321545989917,-0.17647058823529607,0.023438750788014672,-0.2753620905194151,0
0.0,-0.8694540209498771,1.0808823529411766,-0.8083138308373787,0.5294117647058548,0.8992894508470348,-0.9161794900560172,0
0.0,-0.09025578348914987,0.5294117647058822,-1.51807156366777,0.7647058823529274,0.6885321648683733,-1.5543597572094567,0
0.0,-0.3950410161394679,-0.13235294117647095,0.1315913481428038,0.9411764705881901,-0.3851116368843299,0.07756086827026898,0
0.0,-0.5462792815284012,1.0294117647058827,0.4598377221417715,0.8235294117646704,1.0192616795005405,0.38667995070540917,0
0.0,0.08924131683818422,0.4264705882352941,0.27752835480643,0.05882352941177651,0.6565871507169854,0.2768302408063726,0
1.0,-0.723551920779808,1.727941176470589,-1.1235609131035744,-0.29411764705881566,1.619345247524704,-1.2195833241619245,1
0.0,-0.8283304498711523,0.9705882352941178,0.611370699582907,0.7647058823529274,0.8021537228611938,0.5053840082913185,1
0.0,-0.8694540209498771,1.1176470588235297,0.23360816578147126,-0.23529411764703914,0.9383782141256425,0.12587504689702853,0
0.0,0.026351729687093234,-0.014705882352941391,-0.5291169207629994,-0.5882352941176313,0.019585254152200873,-0.534945781671405,0
1.0,0.7307828215874648,-0.5882352941176473,-0.02535900959626924,0.0,-0.5344725974027792,0.04736092475054087,0
1.0,1.5706906778581033,-1.1691176470588243,0.4598377221417715,0.882352941176447,-1.2947382565826238,0.6236385144679852,0
1.0,-0.5293320629994316,0.6397058823529411,0.35381116375599675,-0.4117647058823352,0.5847321048538218,0.2833458521013737,0
0.0,-0.994118373553334,1.345588235294118,-0.15417628679385456,0.0,1.105488629947352,-0.2741332651915279,0
0.0,-0.2520773264259952,0.29411764705882365,0.08731101296007993,0.9411764705882235,0.2992875047357658,0.04951404959543362,0
0.0,0.9866208972555142,-0.9852941176470594,0.5725077446981198,0.4117647058823352,-1.188410385460177,0.6700149397013624,0
0.0,1.1527116017208856,-1.0514705882352946,0.1599459854930206,-0.5882352941176647,-1.2458982842231276,0.2790047649162485,0
0.0,-0.8694540209498771,0.7867647058823529,-0.6932401077624833,0.7647058823528939,0.5730999973592058,-0.8001686049273656,0
0.0,0.8074498637909776,-0.7941176470588239,0.45482274923065463,-0.5294117647058882,-0.8856761235261024,0.5332355020259676,0
0.0,0.6776414868943905,-0.4044117647058825,0.5899876203219266,0.8235294117646704,-0.24053293735709005,0.6527614974357546,0
0.0,1.8890881461270086,-1.36764705882353,-0.04267079908209732,-0.17647058823529607,-1.631179259687382,0.1597587814893179,0
1.0,0.010551189415058476,-0.25,-0.28147298033709367,-0.5294117647058882,-0.34876619410176873,-0.2887655769553349,0
1.0,-0.506791894940378,0.5514705882352944,-0.30455591967064816,0.5882352941176313,0.4898083110122076,-0.3697469081381248,0
0.0,1.0191895816946763,-0.8602941176470594,0.08731101296007993,0.7647058823528939,-0.9051039621358616,0.19181164242031998,0
1.0,1.3243401370388073,-0.8897058823529417,-0.8083138308373787,0.7647058823529274,-0.8006526523329919,-0.6706189728801986,0
0.0,0.49623720948637684,-0.632352941176471,-1.3539483766682858,0.11764705882351957,-0.7428851363264295,-1.3190281916584452,0
0.0,-0.6144322224462375,0.3602941176470589,0.12436090517893697,-0.05882352941177651,0.18968545471809042,0.04581013584160547,0
2.0,-0.5519364024420199,0.38235294117647045,0.5132336334975216,0.47058823529411176,0.25218031058381346,0.4390153167252688,0
1.0,-0.03703997524971948,-0.007352941176470696,-4.2147857469968235,-3.3437305212239114e-14,-0.004025575804942134,-10.656595099860663,0
0.0,-0.47870637267177174,0.11029411764705888,-1.1835955086860817,-0.5882352941176313,-0.07479718151143785,-1.253450908248936,0
0.0,1.028470434728473,-0.808823529411765,0.4136642520671313,0.11764705882351957,-0.7952816793380788,0.5171317602717033,0
1.0,0.8074498637909776,-0.5367647058823535,0.25269408163383744,0.7058823529411509,-0.40005158807005736,0.3325487689818681,0
0.0,-0.13845688923168542,0.7205882352941178,-0.35257718781317643,0.23529411764703914,0.8926786891532675,-0.3765359372061756,0
1.0,0.08924131683818422,-0.22794117647058842,0.283631329432501,1.0588235294117432,-0.2710487932184058,0.2828928223718975,0
1.0,-0.0849181235460234,-0.04411764705882365,-1.1235609131035744,0.11764705882351957,-0.0841289921348868,-1.1480952802140167,0
0.0,0.2494373367536653,-0.07352941176470591,0.283631329432501,0.0,0.05341935081123552,0.3008244695055091,0
0.0,0.8026798012465572,-0.8602941176470594,-0.4164468982066503,0.05882352941174307,-1.022528876781509,-0.33511506134895436,0
1.0,-0.43397516215353715,-0.11029411764705888,0.5546817105200278,0.11764705882351957,-0.3726515508636368,0.4933251124295312,0
0.0,-0.3728783531340672,0.6985294117647062,0.16689725794470192,-0.11764705882351957,0.7395747781892719,0.11515163580233982,0
1.0,-0.14383067547158887,-0.07352941176470591,0.5546817105200278,0.7647058823529274,-0.1598863740018315,0.5258039158140075,0
0.0,-0.4228316250732409,0.6911764705882355,0.4344787125455031,-0.2352941176470726,0.7037939122454385,0.3753367544140919,0
1.0,-0.2575285925971345,0.08088235294117661,-0.5752903908376397,-0.17647058823529607,0.003591087897208657,-0.613071847256696,0
1.0,1.7038465359767407,-1.0367647058823535,0.024664154054760527,0.8235294117646704,-0.9137667884074892,0.20608926552934437,0
0.0,0.10488618666146994,0.3161764705882352,-0.5912232901238147,0.11764705882351957,0.5220816224230049,-0.5885074686721732,0
0.0,1.293001848784825,-1.0294117647058827,-0.9169013733383253,-0.11764705882351957,-1.1200599172997798,-0.7839150240729685,0
0.0,-0.5180539803270292,0.3161764705882352,-0.008373877216203295,-0.17647058823529607,0.18419541602502038,-0.07551110361222468,0
1.0,-0.4284014386067213,0.7573529411764707,-1.0672810062151192,0.6470588235294078,0.7783179287431945,-1.1292241854738239,0
0.0,-0.36734734011598796,-0.11764705882352956,0.6607082689058025,-0.35294117647059214,-0.3476754956526392,0.6058901413171699,0
1.0,0.2545515197751663,-0.2573529411764707,0.5132336334975216,0.17647058823529607,-0.22816568768541395,0.5292925801590521,0
1.0,0.4564637068197533,-0.17647058823529407,-0.270149745385259,-0.23529411764703914,0.008785675901850112,-0.22753820161768493,0
0.0,-0.04765464109054709,0.5294117647058822,0.08731101296007993,-3.3437305212239114e-14,0.7116390135317668,0.07239681913091503,0
1.0,-0.378413221860392,0.6029411764705882,0.23360816578147126,1.2352941176470058,0.6222710390066222,0.18084374879139997,0
0.0,-0.06360329499624219,0.007352941176470696,0.04073931889782287,0.9411764705881901,0.003031075650482124,0.02426208070197515,0
0.0,3.0880017478413286,-1.6985294117647067,0.12436090517893697,0.9411764705881901,-1.9916697509324366,0.4602126138620434,0
2.0,0.8786590304928766,-0.8161764705882357,0.6526708466773801,-0.5294117647058882,-0.891346780608948,0.7373963401168515,0
0.0,-0.6030326959131727,0.6102941176470589,-0.988954642904771,-0.35294117647059214,0.5093340980942198,-1.0691834404471523,0
1.0,-0.7699495334070143,0.5661764705882352,0.6155870319250525,-0.7058823529411843,0.3651093034512153,0.5160990839649974,1
1.0,0.6679410961136977,-0.5661764705882357,-2.765993381950281,-0.35294117647059214,-0.5285217000466546,-2.8532819221201007,0
0.0,-0.3894945479667394,0.3088235294117645,-1.4322747399786342,-0.23529411764703914,0.2442244266565591,-1.4989674516782243,0
0.0,0.17749071880278477,-0.5000000000000006,-0.6407872926787753,-0.17647058823529607,-0.6766150943354582,-0.6301967790757992,0
2.0,0.35614943665296334,-0.5367647058823535,0.25269408163383744,-0.17647058823529607,-0.6448227747201036,0.28203381603316036,0
1.0,1.618195555787563,-1.0955882352941182,0.07205326956644566,0.7647058823528939,-1.0947162100064067,0.2436732005950163,0
2.0,0.22894759927554717,-0.24264705882352983,0.49418138138777196,-0.05882352941177651,-0.2185997840749873,0.5075287472738266,0
0.0,0.8786590304928766,-0.757352941176471,-0.45706365119655384,0.05882352941174307,-0.774234408656721,-0.36729699141600586,0
0.0,-0.89304919096372,1.0514705882352944,0.09484398837825626,0.35294117647059214,0.8549618452004766,-0.01474293978456388,0
1.0,-0.7119947588172756,0.6470588235294118,0.6526708466773801,0.9411764705881901,0.4944610792910797,0.559343741857784,0
0.0,-0.7177712369668489,0.3897058823529411,0.4598377221417715,-0.5294117647058882,0.17171705408195928,0.36748254992484064,0
0.0,0.629020582558298,-0.4926470588235298,-0.06927919862122718,0.7647058823528939,-0.4188116351485639,-0.007790160448377025,0
0.0,-0.0582835166623023,0.3308823529411766,0.29571453514228724,0.7647058823529274,0.45292138810676835,0.27838173241427494,0
0.0,3.7928537796668587,-1.8823529411764715,-1.905856016243096,0.17647058823529607,-2.2940029816181693,-1.5278943247438501,0
0.0,-0.7641349825309819,0.558823529411765,-0.3775839433218639,-0.35294117647059214,0.35925045327354566,-0.47159520707852093,0
0.0,0.9492352184511564,-0.8382352941176475,-0.11545266869586818,-0.11764705882351957,-0.8978215191543722,-0.017977658613228004,0
0.0,3.0341482594448235,-1.727941176470589,0.4083845576986364,-0.5294117647058548,-2.1233442713673707,0.7363687518724823,0
0.0,-0.1815493633508151,-0.036764705882352956,-0.19464086578131112,-0.7647058823529274,-0.12566039318791106,-0.22355013041622046,0
1.0,0.41648995911713926,-0.7867647058823535,0.2463769658193918,0.882352941176447,-1.083056466347702,0.28251114434130686,0
1.0,-0.4284014386067213,0.2647058823529414,0.30763769368135657,-0.23529411764703914,0.16443394527634403,0.24879327410917562,0
0.0,1.065485741240619,-0.9411764705882357,-0.5442464417635204,0.7647058823529274,-1.049998460503542,-0.4338163898233456,0
0.0,0.5948079213939678,-0.5073529411764707,-1.1835955086860817,1.1764705882352626,-0.46321512573858403,-1.1332875181472895,0
0.0,-0.2629836040562145,0.4926470588235293,-4.2147857469968235,-0.4117647058823687,0.5491086345751233,-10.656595099860663,0
0.0,-0.09025578348914987,0.01470588235294087,-2.463106017547582,-0.47058823529411176,-0.0007329482166782047,-2.5780655116895637,0
0.0,0.24431985744896553,0.10294117647058817,0.138764177403215,0.882352941176447,0.3070152221682564,0.15626343658335629,0
1.0,-0.9167146894571445,0.8308823529411766,-0.4033052734339221,0.6470588235293744,0.5979964912629216,-0.5144212664509322,0
0.0,2.2629846254917605,-1.4044117647058831,-1.51807156366777,0.9411764705882235,-1.5296779151544277,-1.2909732996500576,0
0.0,0.223816892236665,-0.6617647058823533,-1.9779092858095415,0.7647058823529274,-0.9456387384535371,-2.004605636845302,0
2.0,-0.5406261884690998,1.1544117647058825,-0.21557635144261933,-0.29411764705881566,1.15548147532724,-0.2846441719219592,0
0.0,-0.04765464109054709,-0.036764705882352956,0.46978462234740115,0.882352941176447,-0.05303585625373881,0.4523646715783045,0
0.0,2.215202522205675,-1.4705882352941182,-1.4322747399786342,-0.2352941176470726,-1.7440990627597086,-1.2074321453536605,0
0.0,-0.6889307807503923,0.8161764705882357,0.09484398837825626,0.23529411764703914,0.7047760948052411,0.00810706274734324,0
0.0,-0.5746052797007631,0.11029411764705888,-0.8718827274237673,-3.3437305212239114e-14,-0.126814644850767,-0.9474051025773149,0
2.0,0.9632754853572182,-0.757352941176471,-0.3282463739989685,0.7058823529411509,-0.7283423368213582,-0.2288809781077714,0
0.0,-0.27937116171362214,0.7794117647058828,0.5456345458309071,0.882352941176447,0.8846949074630005,0.5016601548986682,0
1.0,-0.7351259299231785,0.3455882352941175,-1.4741513746428112,0.9411764705881901,0.10504797790832975,-1.5809895731258914,0
0.0,0.29534682528004763,-0.3529411764705887,-0.5912232901238147,0.0,-0.3616807996750376,-0.5671883421314339,0
1.0,0.3308715774590647,-0.4264705882352946,0.17379526341750276,0.17647058823529607,-0.4660886864423699,0.20078599723414808,0
0.0,-0.5916495127929288,1.0147058823529413,0.12436090517893697,-0.47058823529411176,0.9787123390844029,0.048360499562893663,0
2.0,-0.04234553432878818,-0.20588235294117688,-1.4322747399786342,0.05882352941174307,-0.30766710279070786,-1.4601089309155808,0
1.0,2.9289842204669556,-1.6544117647058831,-0.940284124601155,-0.4117647058823687,-1.9286288241058287,-0.6245032282121293,0
1.0,0.19296282931703568,-0.11764705882352956,0.44470820114124976,1.0588235294117432,-0.04376389173458841,0.4544183707839439,0
1.0,0.3409923804437094,-0.13235294117647095,-0.1249785280569061,0.5882352941175979,0.01411007509905773,-0.0955581662747512,0
0.0,2.9143689031943696,-1.6102941176470598,-0.14433809805618159,-0.2352941176470726,-1.7922864659470417,0.17315454849485268,0
0.0,1.0377404519710929,-1.0882352941176476,0.1315913481428038,0.4117647058823352,-1.3924743068387326,0.23793824659891816,0
0.0,-0.13845688923168542,0.45588235294117635,0.7627250865444708,-0.05882352941177651,0.5704262011853478,0.7325915224429059,1
2.0,0.2902588604366775,-0.095588235294118,0.6804933578491051,0.6470588235293744,0.04241275416887297,0.6991082311646728,0
0.0,0.7355962614841292,-0.5661764705882357,-0.6754140735843912,-0.5294117647058882,-0.4918280030132364,-0.6025609801667701,0
0.0,-0.29579261299941956,-0.24264705882352983,-1.7770387390455105,-0.17647058823529607,-0.5032167915121093,-1.8485855396651378,0
0.0,-0.8166198741989892,0.3897058823529411,-0.09669812973269482,0.7647058823528939,0.11809837525700109,-0.19694241224612274,0
0.0,0.4813454848337995,-0.683823529411765,-0.3282463739989685,-0.5294117647058882,-0.8476765048127038,-0.282823567556494,0
0.0,0.06833342097390649,-0.3529411764705887,-0.04267079908209732,0.8235294117646704,-0.48480972369003456,-0.04403572209463371,0
1.0,0.03686798137862591,-0.22058823529411775,-2.05623564911989,-0.4117647058823352,-0.2878399314923133,-2.1101769766947034,0
1.0,-0.9702213837561745,0.8161764705882357,-0.5752903908376397,-0.35294117647059214,0.5521938793274906,-0.692852319182049,0
1.0,-0.015853121139767154,0.4117647058823532,-0.16412318699948425,-0.29411764705881566,0.5807912620154964,-0.1745482095093131,0
0.0,0.8975407727242612,-0.7647058823529417,0.1806408120673918,-0.4117647058823687,-0.7784597436662926,0.2710201175050853,0
0.0,-0.45630926651851483,0.4117647058823532,0.45482274923065463,0.4117647058823352,0.3418847243888424,0.3917756578480163,0
0.0,-0.1815493633508151,0.4338235294117648,-2.765993381950281,0.3529411764705587,0.5190766088705742,-2.948354729227956,0
0.0,3.1485973599086092,-1.7867647058823537,0.33677244732226286,0.17647058823529607,-2.2738473819211444,0.6780859066161806,0
0.0,-0.5632627508198057,1.330882352941177,-0.270149745385259,-0.5294117647058548,1.3244358576698485,-0.34168365882405705,0
1.0,-0.29579261299941956,0.2352941176470586,0.5546817105200278,0.17647058823529607,0.19678871332729697,0.5087933827102498,0
0.0,-0.7525186397619202,0.3602941176470589,-0.20504774827049463,0.5294117647058548,0.114783515886304,-0.2978531623346049,0
1.0,0.43150370868959487,-0.20588235294117688,0.5725077446981198,0.4117647058823352,-0.05065782938217894,0.6078800945303688,0
0.0,-0.12235731859265053,-0.007352941176470696,0.2896932062746803,-0.2352941176470726,-0.05030160213790178,0.26522850487130073,0
0.0,1.6482786131916558,-1.2720588235294124,-1.040407807347906,-0.2352941176470726,-1.509120992020684,-0.8694508876085195,0
0.0,0.2851676330314641,0.1691176470588234,-1.7770387390455105,0.4117647058823352,0.42150462253555226,-1.7835572255029544,0
0.0,-0.3067591463262634,-0.2573529411764707,0.6726314274448718,0.7058823529411509,-0.532618156716476,0.6244885507555333,0
2.0,-0.14920810125545417,0.19852941176470565,-0.9169013733383253,-0.17647058823529607,0.22631233815997773,-0.9453427657789925,0
0.0,0.5506024748205621,-0.3602941176470589,-0.3775839433218639,-0.17647058823529607,-0.23544516415336222,-0.32442646634742067,0
0.0,0.3863770196086188,-0.5367647058823535,-1.2479218182825116,0.17647058823529607,-0.6284280197198484,-1.2224361864174476,0
1.0,1.0238313642684955,-0.9117647058823535,0.2271551968627617,0.8235294117646704,-1.0099905735751586,0.33139029602997033,0
0.0,0.08924131683818422,0.08088235294117661,0.325231451942968,-1.0588235294117432,0.19167884783316935,0.3242102653318631,0
1.0,0.5011949173379807,-0.5220588235294121,0.3923570961654782,-0.7647058823529274,-0.53999184419394,0.43696575213817435,0
0.0,0.6727927729321717,-0.6470588235294121,0.5226106485928923,0.9411764705882235,-0.6745387101271627,0.5854078881490238,0
0.0,0.6727927729321717,-0.720588235294118,-0.15417628679385456,0.5294117647058548,-0.8142787743359917,-0.08754166178831874,0
1.0,0.2545515197751663,-0.3897058823529417,-2.2368764611872822,0.7058823529411509,-0.4452010986633811,-2.2839866832858653,0
0.0,-1.0421292159379052,0.9264705882352946,-1.8391451084063262,0.7647058823528939,0.6374593656074852,-1.9979460310067974,0
0.0,-0.5632627508198057,0.18382352941176477,0.6028783223587233,-0.2352941176470726,-0.018433454177261104,0.5266380956531647,0
2.0,-0.45071984786714453,0.7573529411764707,-0.23701034760224263,0.6470588235293744,0.7662120382275174,-0.29598242447619766,0
0.0,1.8849257508199484,-1.352941176470589,-0.48519673173804073,-0.5294117647058548,-1.5935881851851987,-0.2828686614201983,0
0.0,0.32073785704528046,-0.3529411764705887,-2.463106017547582,-0.6470588235294078,-0.34790919348006943,-2.532065283903045,0
0.0,1.880761172247483,-1.4117647058823537,-0.2929404641970696,-0.6470588235293744,-1.757503082366208,-0.09089578873930579,0
1.0,-0.45630926651851483,0.35294117647058815,0.06432630959642938,0.8235294117646704,0.2658803766412802,0.003779807503133519,0
0.0,-1.243301108130725,0.882352941176471,-0.060322056964265666,0.6470588235294078,0.47905438902424696,-0.2084516371285012,0
0.0,0.8074498637909776,-0.6250000000000002,0.26519685636046036,0.23529411764703914,-0.5604535435870517,0.34497085967860847,0
0.0,-0.9285739431427441,1.2058823529411768,-2.601870194950797,0.7647058823528939,0.9986986481012095,-2.833808175018617,0
2.0,0.9398612281457904,-0.8750000000000006,0.11707191548100296,-0.47058823529411176,-0.9785421297705251,0.21254075733168856,0
0.0,-0.5406261884690998,0.5147058823529413,-0.45706365119655384,0.8235294117646704,0.4260105164402076,-0.5261648437884744,0
0.0,0.042120888527804996,-0.6691176470588239,0.5986018995449865,-0.23529411764703914,-1.0580485377261934,0.5901651935087496,1
0.0,0.3964273612877761,0.19852941176470565,0.5410766357929387,-0.35294117647059214,0.5222598200287601,0.5727869585144103,0
0.0,-0.5406261884690998,0.22794117647058842,0.5725077446981198,-1.1764705882352626,0.05403670515302149,0.49906189918935245,0
1.0,0.5407455289656592,-0.3602941176470589,-2.765993381950281,-0.5882352941176313,-0.24079128328862506,-2.867517016310748,0
0.0,-0.24662980040346177,0.3382352941176473,0.5364955301841713,-0.29411764705881566,0.3604003945035432,0.49626222453263036,0
1.0,1.1709534681401321,-0.8235294117647064,0.3016958548848263,-0.29411764705881566,-0.7476866871120267,0.4219139693605186,0
2.0,-0.1815493633508151,0.632352941176471,0.17379526341750276,-0.9999999999999666,0.7645460152059422,0.14342740395956005,0
0.0,-0.29579261299941956,-0.007352941176470696,0.5226106485928923,0.5294117647058548,-0.1443737147085642,0.4769886586274654,0
0.0,-0.9404509369302175,0.9485294117647062,-0.8941106545265143,0.9411764705882235,0.7170436250063618,-1.010845073538845,0
2.0,0.17232664130928138,-0.10294117647058817,-2.3429030195730567,0.7647058823529274,-0.032658046063620536,-2.4117779256211893,0
1.0,0.5308763308442602,-0.47058823529411775,-1.7770387390455105,-0.5294117647058882,-0.43355930454564906,-1.7560553101326284,0
0.0,0.9679500623932696,-0.683823529411765,-0.7114262880983405,0.7647058823528939,-0.5837605901856813,-0.6128102781661244,0
2.0,1.0191895816946763,-0.9632352941176475,0.30763769368135657,-0.7058823529411509,-1.1226612735046648,0.4108288387839366,0
0.0,-0.7641349825309819,0.3235294117647059,0.16689725794470192,1.0588235294117097,0.060396683108674326,0.07135333498351419,0
0.0,0.2596624107571657,-0.24264705882352983,0.4344787125455031,0.05882352941177651,-0.201940566471795,0.4517338302200581,0
1.0,-0.9404509369302175,1.1838235294117654,0.5132336334975216,-0.2941176470588491,0.9693439756067382,0.39552319602562164,0
0.0,0.19296282931703568,-0.22058823529411775,0.3815113588314228,0.5294117647058548,-0.2031757213394773,0.3916982949088248,0
1.0,-1.194062073631699,0.7058823529411768,-0.940284124601155,0.17647058823526265,0.30280486790479133,-1.08599145831001,0
2.0,-0.1761499963515891,-0.12500000000000025,-2.05623564911989,0.5294117647058548,-0.25516147606820455,-2.134020264500854,0
0.0,-0.268442365953176,0.5514705882352944,-1.1835955086860817,-0.2941176470588491,0.6190925274886151,-1.229914264868195,0
1.0,-0.8812428410315765,1.2279411764705885,-2.05623564911989,-0.3529411764705587,1.0471637226229615,-2.2129447735944576,0
0.0,0.18780880845031722,-0.23529411764705913,0.5856493694708481,-0.05882352941177651,-0.22923408968262296,0.5936317836485769,0
0.0,-0.0582835166623023,0.029411764705882262,0.46978462234740115,-0.3529411764705587,0.037913907912512534,0.45117489852341086,0
0.0,-0.5916495127929288,0.5514705882352944,-1.3172010169037391,0.6470588235294078,0.4437796709349916,-1.403001797048718,0
0.0,-0.6372804939443053,0.5294117647058822,-3.225831104092053,-0.35294117647059214,0.39181868916701124,-3.6148327147139074,0
0.0,-0.03173795911521882,0.22794117647058842,-0.48519673173804073,0.11764705882351957,0.3300622289745571,-0.4973981713370363,0
0.0,1.143574927678833,-0.8161764705882357,-1.0949812012905453,-0.05882352941177651,-0.7476695902410806,-0.9814668871543527,0
0.0,0.5308763308442602,-0.720588235294118,-0.48519673173804073,0.0,-0.891249556877216,-0.4344223503187554,0
1.0,1.7717082214565967,-1.3014705882352948,-0.270149745385259,-0.17647058823529607,-1.5183543457440734,-0.08032652583458166,0
0.0,1.1527116017208856,-1.1838235294117654,0.5364955301841713,0.9411764705881901,-1.557137610533325,0.6528951608878386,0
2.0,-0.6487293335147545,0.3161764705882352,0.46978462234740115,0.8235294117646704,0.11331409074609218,0.3850799778912744,0
1.0,0.06833342097390649,-0.47058823529411775,0.34816735022599526,-0.5294117647058548,-0.6844336346538384,0.34464461736440927,0
0.0,0.6582288394086137,-0.5294117647058828,0.5899876203219266,-0.35294117647059214,-0.4678826328058171,0.6505886128900337,0
0.0,-0.5802826262897357,1.0000000000000004,-0.2589671753777405,0.17647058823526265,0.968879324245667,-0.33241692184741806,0
0.0,-1.3489590827749585,1.5073529411764712,0.09484398837825626,0.7058823529411509,1.0721481483675745,-0.0657812823264334,0
0.0,0.13608374690389147,0.38235294117647045,-1.718942110431801,0.7058823529411509,0.6253664311577254,-1.7389697281720984,0
1.0,3.6140524293197327,-1.8676470588235303,0.26519685636046036,0.5882352941176313,-2.3320047344382813,0.6590844969301093,0
0.0,0.7163249683669207,-0.6250000000000002,-0.1249785280569061,-1.2352941176470058,-0.6098761238990351,-0.053546369300346196,0
0.0,0.9866208972555142,-0.6544117647058828,0.26519685636046036,-0.6470588235294078,-0.5181030754168137,0.36502534972738815,0
1.0,0.6921698877758982,-0.6617647058823533,0.6071345256037357,-0.17647058823529607,-0.691616644922657,0.6713865934435943,0
0.0,0.36623808968299687,-0.2720588235294121,0.20751401093460545,0.9411764705882235,-0.1911705903030508,0.23826433043171694,0
0.0,0.7404067850280625,-0.4044117647058825,0.25269408163383744,1.2352941176470058,-0.20649130388829753,0.32504461480311303,0
1.0,-0.4674999221644039,0.3308823529411766,-0.6932401077624833,-0.7647058823529274,0.23095908860395334,-0.7551728087946783,0
1.0,-0.2520773264259952,0.2647058823529414,-0.2589671753777405,0.11764705882351957,0.2600741677561744,-0.29567737171241953,0
0.0,0.421497697451783,-0.3602941176470589,-0.6754140735843912,0.47058823529411176,-0.30546813832084135,-0.637718381679236,0
0.0,-0.052967300282652584,-0.1691176470588239,0.5856493694708481,-0.11764705882351957,-0.25612221388682227,0.5666800908778229,1
1.0,0.7835708416824191,-0.7500000000000006,-0.3403295797087547,-0.47058823529411176,-0.8113887211415225,-0.26107916711190665,0
0.0,-0.1815493633508151,0.48529411764705915,-0.44332009707386394,0.7647058823528939,0.584073457154233,-0.47219960277447603,0
1.0,-0.4451343612728337,0.3897058823529411,-2.142032472809025,-1.1176470588234861,0.3196016143384446,-2.2576994517181683,0
1.0,0.925779458803263,-0.5147058823529413,-1.6643687164891618,-0.35294117647059214,-0.2966911967696011,-1.593261529872926,0
2.0,0.391403780692245,-0.48529411764705915,-0.14433809805618159,0.7647058823529274,-0.5348224279887207,-0.10922408014181728,0
